Data;Nível (m);Volume (hm³);Volume (%);Q Jusante (m³/s);Q Natural (m³/s);Chuva (mm)
09/01/2003;635,95;48,19692947;54,26281893;12,88;9,780748466;0
08/01/2003;635,98;48,4647048;54,56429549;12,87;9,766029926;0
07/01/2003;636,01;48,73288781;54,86623104;12,93;12,93;0
06/01/2003;636,01;48,73288781;54,86623104;12,87;18,04066064;12,8
05/01/2003;635,96;48,28614273;54,36326026;12,88;20,09699891;32,2
04/01/2003;635,89;47,66259403;53,66123399;12,94;14,99733645;0,6
03/01/2003;635,87;47,48484016;53,46110867;12,89;12,89;5
02/01/2003;635,87;47,48484016;53,46110867;12,89;10,83266355;0
01/01/2003;635,89;47,66259403;53,66123399;12,94;8,819119508;0,4
31/12/2002;635,93;48,0186381;54,06208847;14,61;9,447191011;0
30/12/2002;635,98;48,4647048;54,56429549;14,66;8,447318693;0
29/12/2002;636,04;49,00148046;55,16862778;14,81;9,618217318;0
28/12/2002;636,09;49,45005049;55,67365319;14,8;11,6785351;0
27/12/2002;636,12;49,71974506;55,97729053;14,64;16,72151121;1,1
26/12/2002;636,1;49,53990249;55,77481363;14,65;19,8444418;5,5
25/12/2002;636,05;49,09110272;55,26952956;14,81;11,69493206;0,8
24/12/2002;636,08;49,36024459;55,57254464;14,64;10,47911492;3,9
23/12/2002;636,12;49,71974506;55,97729053;14,62;10,45053874;0
22/12/2002;636,16;50,07998651;56,38287065;14,79;9,566031418;1,9
21/12/2002;636,21;50,53133739;56,89102691;14,79;9,55244249;0
20/12/2002;636,26;50,98386236;57,40050502;14,46;10,26009953;0
19/12/2002;636,3;51,34673376;57,80904609;14,02;11,91674649;0
18/12/2002;636,32;51,52845487;58,01363795;13,69;11,58453534;0
17/12/2002;636,34;51,71036701;58,21844489;13,58;14,63300914;0
16/12/2002;636,33;51,61938702;58,11601449;15,09;15,09;0
15/12/2002;636,33;51,61938702;58,11601449;15,41;15,41;47,9
14/12/2002;636,33;51,61938702;58,11601449;15,46;18,61570903;22,4
13/12/2002;636,3;51,34673376;57,80904609;14,67;17,82074908;0
12/12/2002;636,27;51,07450904;57,50256016;13,75;15,84775505;1
11/12/2002;636,25;50,89326301;57,29850316;13,76;33,58051199;0,8
10/12/2002;636,06;49,18077077;55,37048291;13,9;51,95294546;1,9
09/12/2002;635,69;45,89299628;51,66892113;13,9;31,15172173;13,2
08/12/2002;635,52;44,40244752;49,99077736;14,24;12,21775197;10
07/12/2002;635,54;44,57716975;50,18748949;14,23;11,19296987;0,6
06/12/2002;635,57;44,83956916;50,48291352;13,58;9,523763034;0
05/12/2002;635,61;45,19002803;50,87747987;12,28;11,26470955;0
04/12/2002;635,62;45,27774913;50,97624122;11,69;11,69;0
03/12/2002;635,62;45,27774913;50,97624122;11,63;11,63;4,5
02/12/2002;635,62;45,27774913;50,97624122;11,68;9,647935822;0
01/12/2002;635,64;45,45331947;51,17390821;11,63;10,61322461;0
30/11/2002;635,65;45,54116886;51,272814;11,68;12,69677539;3,9
29/11/2002;635,64;45,45331947;51,17390821;11,74;15,80215175;10,7
28/11/2002;635,6;45,10234956;50,7787665;11,69;12,70430465;32,1
27/11/2002;635,59;45,01471364;50,68010104;11,63;13,65713519;0,8
26/11/2002;635,57;44,83956916;50,48291352;11,63;13,65517533;2,3
25/11/2002;635,55;44,66459401;50,28591664;11,31;19,39123619;6,2
24/11/2002;635,47;43,9663752;49,49982256;11,7;37,75336054;0,4
23/11/2002;635,21;41,71536485;46,96550827;11,74;34,52757955;9,4
22/11/2002;634,98;39,74651798;44,74886952;11,11;13,08036493;0,7
21/11/2002;634,96;39,57627845;44,55720427;9,48;10,46452348;0
20/11/2002;634,95;39,49121562;44,46143574;7,68;13,57796765;0
19/11/2002;634,89;38,98163121;43,88771691;7,69;16,50776609;21,5
18/11/2002;634,8;38,21977622;43,02997763;9;18,7571018;7,7
17/11/2002;634,7;37,37676263;42,08086542;9,18;17,92568177;26,3
16/11/2002;634,61;36,62113572;41,23013808;9,07;17,78248078;0
15/11/2002;634,52;35,86837738;40,38264032;9,13;15,8838085;2,6
14/11/2002;634,45;35,28484833;39,72567043;9,15;24,51476548;11,5
13/11/2002;634,29;33,95733259;38,23107842;9,54;20,04615428;11,8
12/11/2002;634,18;33,04960086;37,20910289;10,98;15,74049284;8,3
11/11/2002;634,13;32,63829428;36,74603076;11,43;18,07917398;21,6
10/11/2002;634,06;32,06380565;36,09923909;11,87;13,76647403;0
09/11/2002;634,04;31,89995029;35,9147615;11,87;14,71199428;0
08/11/2002;634,01;31,65440199;35,63830938;11,82;18,43875806;3
07/11/2002;633,94;31,08254129;34,99447638;12,27;27,33387314;2,9
06/11/2002;633,78;29,78102265;33,52915336;13,02;27,06304831;8
05/11/2002;633,63;28,56770328;32,16313005;12,86;10,05739296;7,9
04/11/2002;633,66;28,80984853;32,43575081;12,52;9,714414022;0
03/11/2002;633,69;29,05225115;32,70866135;12,52;11,58413882;0
02/11/2002;633,7;29,13310956;32,7996963;12,58;13,51586118;0,2
01/11/2002;633,69;29,05225115;32,70866135;12,41;15,21558598;1,6
31/10/2002;633,66;28,80984853;32,43575081;12,57;13,50453224;7,1
30/10/2002;633,65;28,72910494;32,34484513;12,58;9,77540948;9,5
29/10/2002;633,68;28,97142156;32,61765884;12,47;8,725885031;0
28/10/2002;633,72;29,29491309;32,98186383;12,3;8,550509565;0
27/10/2002;633,76;29,61886907;33,34659172;11,84;9,963222419;0
26/10/2002;633,78;29,78102265;33,52915336;11,84;10,90110022;23,2
25/10/2002;633,79;29,86214359;33,62048389;11,84;11,84;0,2
24/10/2002;633,79;29,86214359;33,62048389;10,91;12,78745863;0
23/10/2002;633,77;29,69993117;33,437856;10,79;12,6660982;3,9
22/10/2002;633,75;29,53783628;33,25536045;11,18;9,303901805;8,8
21/10/2002;633,77;29,69993117;33,437856;10,97;10,03144115;0
20/10/2002;633,78;29,78102265;33,52915336;10,52;11,45855885;0
19/10/2002;633,77;29,69993117;33,437856;10,47;19,83701918;0,5
18/10/2002;633,67;28,89062071;32,52668869;10,54;12,40939548;14,1
17/10/2002;633,65;28,72910494;32,34484513;10,54;6,799881785;0
16/10/2002;633,69;29,05225115;32,70866135;10,53;6,784546126;0
15/10/2002;633,73;29,37585837;33,07299658;10,58;6,829157433;0
14/10/2002;633,77;29,69993117;33,437856;10,52;5,823788094;0
13/10/2002;633,82;30,10568388;33,89467526;10,52;6,756838833;0
12/10/2002;633,86;30,430821;34,26073296;10,51;6,741277678;0
11/10/2002;633,9;30,75643861;34,62733161;10,89;8,059776799;0
10/10/2002;633,93;31,00096989;34,90263871;11,83;7,105882652;0
09/10/2002;633,98;31,40913363;35,36217244;11,82;8,034275581;0
08/10/2002;634,02;31,73622022;35,73042496;11,82;8,028502001;0
07/10/2002;634,06;32,06380565;36,09923909;11,87;8,072675301;0
06/10/2002;634,1;32,3918945;36,46862001;11,81;8,958150724;0
05/10/2002;634,13;32,63829428;36,74603076;11,81;8,002350674;0
04/10/2002;634,17;32,96727518;37,116416;12,02;10,11393884;0
03/10/2002;634,19;33,13195887;37,30182617;12,52;10,612439;1,3
02/10/2002;634,21;33,29677214;37,48738224;12,46;12,46;15,3
01/10/2002;634,21;33,29677214;37,48738224;13,22;13,22;0
30/09/2002;634,21;33,29677214;37,48738224;14,49;8,75825131;3
29/09/2002;634,27;33,79199522;38,04493229;14,48;9,693056051;0
28/09/2002;634,32;34,20558718;38,51057742;14,47;9,673411845;0
27/09/2002;634,37;34,6200124;38,97716068;14,41;9,603663759;0
26/09/2002;634,42;35,03527985;39,44469218;13,53;9,67784252;0
25/09/2002;634,46;35,36810626;39,8194069;13,08;12,11596919;0,8
24/09/2002;634,47;35,45139852;39,91318202;13,13;10,23551481;1
23/09/2002;634,5;35,70148204;40,19474014;13,13;12,16437123;0
22/09/2002;634,51;35,78491236;40,2886707;13,13;14,09562877;0,8
21/09/2002;634,5;35,70148204;40,19474014;13,08;15,97448519;21,8
20/09/2002;634,47;35,45139852;39,91318202;13,08;12,11557095;3,4
19/09/2002;634,48;35,53472519;40,00699588;13,08;10,18431509;0
18/09/2002;634,51;35,78491236;40,2886707;13,07;9,20346097;0
17/09/2002;634,55;36,11898134;40,66478437;13,12;10,21584723;0
16/09/2002;634,58;36,36990014;40,9472829;13,06;11,12186259;0,3
15/09/2002;634,6;36,53735521;41,13581325;13,06;12,09031811;6,2
14/09/2002;634,61;36,62113572;41,23013808;13,06;11,11940575;13,4
13/09/2002;634,63;36,78880307;41,41890742;13,16;12,18908598;0
12/09/2002;634,64;36,87269004;41,5133521;14,41;8,575826507;0
11/09/2002;634,7;37,37676263;42,08086542;15,62;8,794460801;0
10/09/2002;634,77;37,96648921;42,74481284;15,6;8,753723448;0
09/09/2002;634,84;38,55800751;43,41077747;15,59;9,705041126;0
08/09/2002;634,9;39,06646796;43,98323089;15,58;9,679415603;1,2
07/09/2002;634,96;39,57627845;44,55720427;15,58;9,663610008;12,3
06/09/2002;635,02;40,08745454;45,13271512;16,76;10,82762432;0,4
05/09/2002;635,08;40,6000118;45,70978096;18,25;8,326694165;0
04/09/2002;635,18;41,45738543;46,6750605;18,23;8,260954693;0
03/09/2002;635,28;42,31871094;47,6447893;18,21;9,198062087;0
02/09/2002;635,37;43,09734238;48,52141644;18,19;9,139728208;0
01/09/2002;635,46;43,87928586;49,40177247;18,18;9,090785305;0
31/08/2002;635,55;44,66459401;50,28591664;15,53;8,433297254;1,6
30/08/2002;635,62;45,27774913;50,97624122;15,52;9,417850902;1
29/08/2002;635,68;45,80497481;51,5698216;15,56;8,418101134;0
28/08/2002;635,75;46,42203487;52,26454259;15,5;9,358687284;0
27/08/2002;635,81;46,95264429;52,86193257;15,49;8,301915312;0
26/08/2002;635,88;47,57369481;53,56114623;15,48;9,298675063;0
25/08/2002;635,94;48,10776128;54,16242836;15,47;9,269921557;0
24/08/2002;636;48,64344806;54,76553472;15,46;9,240987117;0
23/08/2002;636,06;49,18077077;55,37048291;15,45;9,2118717;0
22/08/2002;636,12;49,71974506;55,97729053;15,44;8,137782398;0
21/08/2002;636,19;50,35065666;56,68760636;15,43;9,149833912;0
20/08/2002;636,25;50,89326301;57,29850316;15,42;9,120145095;0
19/08/2002;636,31;51,43757047;57,91131517;16,53;9,155043066;0
18/08/2002;636,38;52,07476675;58,62870665;17,61;10,20771;0
17/08/2002;636,45;52,71432461;59,34875692;16,69;9,260089035;0
16/08/2002;636,52;53,35626891;60,07149399;16,89;10,49930258;0
15/08/2002;636,58;53,90842517;60,69314262;17,53;10,04802887;0
14/08/2002;636,65;54,55486748;61,42094379;18,1;10,58958485;0
13/08/2002;636,72;55,20376734;62,15151183;18,52;9,901469251;0
12/08/2002;636,8;55,9484084;62,98987069;18,88;10,22351097;0
11/08/2002;636,88;56,69632905;63,8319219;17,9;9,205122137;0
10/08/2002;636,96;57,4475665;64,67770735;17,89;10,25015241;2
09/08/2002;637,03;58,10764933;65,42086579;18,83;11,16014252;0
08/08/2002;637,1;58,77032502;66,16694342;19,62;11,91984387;0
07/08/2002;637,17;59,43561851;66,91596832;18,75;12,12553197;0
06/08/2002;637,23;60,00797255;67,56035674;18,69;12,04287759;2,2
05/08/2002;637,29;60,58228392;68,20694885;18,73;12,06004119;0
04/08/2002;637,35;61,15856836;68,85576235;17,82;14,47640005;0
03/08/2002;637,38;61,4474554;69,18100765;17,81;16,69418394;6,7
02/08/2002;637,39;61,54386191;69,28954753;18,71;16,47643874;14,8
01/08/2002;637,41;61,7368416;69,50681494;18,71;15,35482255;0
31/07/2002;637,44;62,02672893;69,83318643;18,7;10,84856863;8
30/07/2002;637,51;62,7050926;70,59692648;18,64;10,75657687;0
29/07/2002;637,58;63,38622036;71,36377849;18,62;10,70429569;0
28/07/2002;637,65;64,07013721;72,13377061;17,76;9,811725049;1,2
27/07/2002;637,72;64,75686817;72,90693102;17,75;10,9110498;0
26/07/2002;637,78;65,34775346;73,57218298;18,64;10,63046835;0
25/07/2002;637,85;66,039777;74,35130207;18,62;11,72811587;0
24/07/2002;637,91;66,63523579;75,02170313;18,67;10,59821233;0
23/07/2002;637,98;67,33263824;75,80687811;18,6;10,49427573;0
22/07/2002;638,05;68,03297282;76,59535423;18,54;11,56500574;6
21/07/2002;638,11;68,63561232;77,27383974;17,68;11,84816415;0
20/07/2002;638,16;69,13948294;77,84112568;17,15;12,47179589;0
19/07/2002;638,2;69,54367978;78,29619325;17,44;10,40134114;0
18/07/2002;638,26;70,1518199;78,98087167;17,33;10,26555542;0
17/07/2002;638,32;70,76218791;79,66805837;17,53;11,62313351;0
16/07/2002;638,37;71,27254118;80,24264283;17,47;11,54499391;0
15/07/2002;638,42;71,7844617;80,8189918;17,35;11,40674845;0
14/07/2002;638,47;72,29795864;81,39711559;14,44;13,24915093;0
13/07/2002;638,48;72,400848;81,51295422;14,44;19,19899538;31,8
12/07/2002;638,44;71,9896708;81,05002776;14,45;19,19729118;10,5
11/07/2002;638,4;71,57950484;80,58823982;14,45;12,07781405;0
10/07/2002;638,42;71,7844617;80,8189918;12,78;11,59281273;0
09/07/2002;638,43;71,88703468;80,93447425;14,45;9,693935727;0
08/07/2002;638,47;72,29795864;81,39711559;14,44;10,86524722;1,7
07/07/2002;638,5;72,60681728;81,74484605;14,44;10,85861783;0
06/07/2002;638,53;72,9162487;82,09322137;14,43;10,84196559;0
05/07/2002;638,56;73,22625487;82,44224379;14,43;10,83529046;0
04/07/2002;638,59;73,53683777;82,79191553;14,42;10,81859242;0
03/07/2002;638,62;73,84799939;83,1422388;14,42;10,81187153;0
02/07/2002;638,65;74,15974169;83,49321585;14,42;10,80512771;0
01/07/2002;638,68;74,47206666;83,8448489;14,41;11,99632729;0
30/06/2002;638,7;74,68060798;84,07963647;14,41;10,78383715;0
29/06/2002;638,73;74,99390845;84,43236779;14,4;10,76703228;0
28/06/2002;638,76;75,30779686;84,78576105;14,5;12,07422972;0
27/06/2002;638,78;75,51738341;85,0217254;14,5;12,07118838;0
26/06/2002;638,8;75,72723273;85,25798559;14,45;13,23445157;0
25/06/2002;638,81;75,83225612;85,37622684;14,5;13,28368868;0
24/06/2002;638,82;75,93734542;85,49454229;14,45;18,09664616;0,8
23/06/2002;638,79;75,62227519;85,13981847;14,4;16,82729011;4,9
22/06/2002;638,77;75,41255732;84,90370628;13,93;11,50270989;1,5
21/06/2002;638,79;75,62227519;85,13981847;14,5;13,2852136;0
20/06/2002;638,8;75,72723273;85,25798559;14,49;10,84106517;2,8
19/06/2002;638,83;76,0425007;85,61293204;14,49;10,83418392;0
18/06/2002;638,86;76,35836321;85,96854785;14,49;12,04895507;0
17/06/2002;638,88;76,56926949;86,20599802;14,49;14,49;0
16/06/2002;638,88;76,56926949;86,20599802;14,39;15,61090646;2,5
15/06/2002;638,87;76,46378318;86,08723558;14,39;11,94741826;3,3
14/06/2002;638,89;76,67482224;86,32483525;14,49;12,04433956;0
13/06/2002;638,91;76,8861273;86,5627344;14,48;10,80572193;0
12/06/2002;638,94;77,20358493;86,92014608;14,48;12,0266131;0
11/06/2002;638,96;77,41555755;87,15879681;14,48;10,7941004;5,7
10/06/2002;638,99;77,73401928;87,51733896;14,42;11,95884419;0
09/06/2002;639,01;77,94666314;87,7567454;14,1;10,40241516;0
08/06/2002;639,04;78,26613447;88,11642423;13,73;11,26103281;0
07/06/2002;639,06;78,47945324;88,35659051;13,93;11,45789635;0
06/06/2002;639,08;78,69304299;88,5970619;13,88;11,4047531;0
05/06/2002;639,1;78,90690433;88,83783903;13,93;11,45160309;0
04/06/2002;639,12;79,12103782;89,07892259;13,93;12,68961814;0
03/06/2002;639,13;79,22820681;89,19957948;13,92;11,43686526;0
02/06/2002;639,15;79,44274965;89,4411239;13,72;12,47724542;0
01/06/2002;639,16;79,55012365;89,56201159;13,77;12,52645281;0
31/05/2002;639,17;79,65756613;89,68297639;15,49;13,00052436;0
30/05/2002;639,19;79,87265682;89,92513761;14,97;12,47734374;0
29/05/2002;639,21;80,08802232;90,16760823;15,49;12,99415631;0
28/05/2002;639,23;80,30366322;90,4103889;15,49;12,99096208;0
27/05/2002;639,25;80,51958009;90,65348028;15,48;14,22928107;0
26/05/2002;639,26;80,62764221;90,7751427;14,96;14,96;0
25/05/2002;639,26;80,62764221;90,7751427;14,75;18,49975686;2
24/05/2002;639,23;80,30366322;90,4103889;14,96;29,8873866;8,8
23/05/2002;639,11;79,01393701;88,95834247;14,93;29,74386266;5
22/05/2002;638,99;77,73401928;87,51733896;15,05;26,08678006;19,8
21/05/2002;638,9;76,78044148;86,44374735;15,01;19,89516517;5,3
20/05/2002;638,86;76,35836321;85,96854785;14,96;17,39797644;5
19/05/2002;638,84;76,14772205;85,73139615;14,39;19,25677446;19,7
18/05/2002;638,8;75,72723273;85,25798559;14,4;13,18445157;0
17/05/2002;638,81;75,83225612;85,37622684;15,07;11,41877397;0
16/05/2002;638,84;76,14772205;85,73139615;14,96;11,30188508;0
15/05/2002;638,87;76,46378318;86,08723558;15,06;11,39497331;0
14/05/2002;638,9;76,78044148;86,44374735;14,95;11,27803858;0
13/05/2002;638,93;77,09769895;86,80093368;15,42;11,74108095;0
12/05/2002;638,96;77,41555755;87,15879681;15;12,54351063;0
11/05/2002;638,98;77,62779824;87,39774933;15;15;0
10/05/2002;638,98;77,62779824;87,39774933;15,52;14,29058977;0
09/05/2002;638,99;77,73401928;87,51733896;15,52;15,52;3,8
08/05/2002;638,99;77,73401928;87,51733896;15,57;15,57;2
07/05/2002;638,99;77,73401928;87,51733896;16,41;16,41;4,4
06/05/2002;638,99;77,73401928;87,51733896;17,21;13,5170969;1,5
05/05/2002;639,02;78,05308611;87,87656237;16,25;12,55007049;0
04/05/2002;639,05;78,37276002;88,23646927;16,26;13,78946541;0,5
03/05/2002;639,07;78,58621421;88,47678803;17,14;14,66632559;14,9
02/05/2002;639,09;78,79993968;88,7174122;17,08;15,84198321;0
01/05/2002;639,1;78,90690433;88,83783903;16,25;15,01119573;0
30/04/2002;639,11;79,01393701;88,95834247;17,08;13,35885358;0
29/04/2002;639,14;79,33544407;89,32031322;17,13;17,13;0
28/04/2002;639,14;79,33544407;89,32031322;16,24;17,48117191;9,2
27/04/2002;639,13;79,22820681;89,19957948;16,24;12,51411068;0
26/04/2002;639,16;79,55012365;89,56201159;17,07;12,09104705;0
25/04/2002;639,2;79,98030518;90,0463342;17,06;10,81839225;0
24/04/2002;639,25;80,51958009;90,65348028;17,04;13,28543902;0
23/04/2002;639,28;80,84397416;91,0187014;17,05;13,28821371;1,2
22/04/2002;639,31;81,1689925;91,38462536;17,05;13,28096544;0,8
21/04/2002;639,34;81,49463708;91,75125438;16,21;12,43369421;0
20/04/2002;639,37;81,8209099;92,11859071;16,2;14,93961161;0
19/04/2002;639,38;81,92980746;92,24119371;17,03;14,5067884;0
18/04/2002;639,4;82,14781294;92,48663657;17,03;13,23908284;0,2
17/04/2002;639,43;82,47534819;92,8553942;17,02;11,95402178;0
16/04/2002;639,47;82,9130487;93,34818211;17,02;15,75146014;0
15/04/2002;639,48;83,02265055;93,47157804;17,02;20,82316353;2,6
14/04/2002;639,45;82,69405722;93,10162916;16,2;21,25944682;2,9
13/04/2002;639,41;82,25692101;92,60947658;16,2;13,67190773;0
12/04/2002;639,43;82,47534819;92,8553942;16,61;11,54402178;0
11/04/2002;639,47;82,9130487;93,34818211;15,97;13,43210044;0
10/04/2002;639,49;83,13232323;93,59505372;15,96;13,41881771;0
09/04/2002;639,51;83,35188138;93,84224466;15,96;15,96;0
08/04/2002;639,51;83,35188138;93,84224466;15,96;14,68817571;4
07/04/2002;639,52;83,46176699;93,96596008;14,92;13,64735248;0
06/04/2002;639,53;83,57172374;94,08975558;14,92;13,64652841;0
05/04/2002;639,54;83,68175169;94,21363124;15,9;14,62570345;0
04/04/2002;639,55;83,79185091;94,33758715;15,9;17,17429655;1,8
03/04/2002;639,54;83,68175169;94,21363124;16,01;16,01;16
02/04/2002;639,54;83,68175169;94,21363124;15,96;18,50611911;0
01/04/2002;639,52;83,46176699;93,96596008;15,96;13,41388089;0
31/03/2002;639,54;83,68175169;94,21363124;15,33;14,05570345;0
30/03/2002;639,55;83,79185091;94,33758715;16,54;13,9889287;0
29/03/2002;639,57;84,01226347;94,58574003;17,42;16,14322354;0
28/03/2002;639,58;84,12257695;94,70993716;17,53;16,25239521;0
27/03/2002;639,59;84,23296201;94,83421488;16,12;18,67438126;0
26/03/2002;639,57;84,01226347;94,58574003;16;28,7223931;0
25/03/2002;639,47;82,9130487;93,34818211;16,39;46,59122092;0
24/03/2002;639,23;80,30366322;90,4103889;16,24;33,64420765;61,1
23/03/2002;639,09;78,79993968;88,7174122;16,25;18,72367441;0
22/03/2002;639,07;78,58621421;88,47678803;17,09;39,21259221;11
21/03/2002;638,89;76,67482224;86,32483525;17,13;32,95205302;57
20/03/2002;638,76;75,30779686;84,78576105;17,15;19,57273571;0
19/03/2002;638,74;75,09847249;84,55009188;17,2;13,56475891;3,5
18/03/2002;638,77;75,41255732;84,90370628;17,61;17,61;0
17/03/2002;638,77;75,41255732;84,90370628;16,3;11,44237505;0
16/03/2002;638,81;75,83225612;85,37622684;16,3;13,86661361;0
15/03/2002;638,83;76,0425007;85,61293204;17,13;14,69355528;17,4
14/03/2002;638,85;76,25300953;85,84993473;17,18;14,74049017;0
13/03/2002;638,87;76,46378318;86,08723558;17,17;13,50497331;0
12/03/2002;638,9;76,78044148;86,44374735;16,75;13,07803858;0
11/03/2002;638,93;77,09769895;86,80093368;16,1;12,42108095;0
10/03/2002;638,96;77,41555755;87,15879681;15;15;0
09/03/2002;638,96;77,41555755;87,15879681;14,95;13,72214355;0
08/03/2002;638,97;77,52164435;87,2782353;16,05;14,82136708;3,4
07/03/2002;638,98;77,62779824;87,39774933;16,93;15,70058977;0
06/03/2002;638,99;77,73401928;87,51733896;17,1;15,86981161;0
05/03/2002;639;77,84030756;87,63700429;17,15;17,15;0
04/03/2002;639;77,84030756;87,63700429;17,1;22,01608799;13,3
03/03/2002;638,96;77,41555755;87,15879681;16,27;19,94891905;6,8
02/03/2002;638,93;77,09769895;86,80093368;16,28;17,50475907;0
01/03/2002;638,92;76,99187977;86,68179648;16,23;17,45398686;8,7
28/02/2002;638,91;76,8861273;86,5627344;15,01;17,45566044;0
27/02/2002;638,89;76,67482224;86,32483525;14,65;17,09258174;0
26/02/2002;638,87;76,46378318;86,08723558;13,96;20,05302962;0
25/02/2002;638,82;75,93734542;85,49454229;13,87;22,36818841;0
24/02/2002;638,75;75,20310194;84,66788961;13,35;19,39738381;0
23/02/2002;638,7;74,68060798;84,07963647;13,79;23,42667347;2,5
22/02/2002;638,62;73,84799939;83,1422388;13,95;22,34286913;17,6
21/02/2002;638,55;73,1228555;82,32583095;13,96;21,12498429;3,1
20/02/2002;638,49;72,50380085;81,62886435;14,54;19,3019299;0
19/02/2002;638,45;72,09237011;81,16565244;13,65;31,4033185;0
18/02/2002;638,3;70,55848339;79,43871634;12,94;39,84825138;4,4
17/02/2002;638,07;68,23361047;76,82124341;11,34;30,9900661;7,7
16/02/2002;637,9;66,53584476;74,90980311;11,36;22,82601017;0
15/02/2002;637,8;65,54518148;73,79445857;13,11;22,23399671;5,6
14/02/2002;637,72;64,75686817;72,90693102;13,12;17,66587653;3,5
13/02/2002;637,68;64,36410444;72,46473548;14,44;18,97520069;10,2
12/02/2002;637,64;63,9722631;72,02357842;13,66;17,05442701;0
11/02/2002;637,61;63,6789846;71,69338897;15,84;16,97015189;0
10/02/2002;637,6;63,58133948;71,58345458;13,94;20,7070706;7
09/02/2002;637,54;62,99666458;70,92519464;13,95;26,29514539;10,2
08/02/2002;637,43;61,93004402;69,72433311;15,87;19,22324155;9,2
07/02/2002;637,4;61,64032395;69,39814993;15,87;15,87;1,1
06/02/2002;637,4;61,64032395;69,39814993;15,87;14,75289755;0
05/02/2002;637,41;61,7368416;69,50681494;15,92;17,03710245;0
04/02/2002;637,4;61,64032395;69,39814993;15,92;19,26744898;4,6
03/02/2002;637,37;61,35110435;69,07253022;13,97;25,08662051;15,7
02/02/2002;637,27;60,39062834;67,9911722;14,57;24,52084208;25,5
01/02/2002;637,18;59,53087559;67,0232141;17,09;18,1925125;0
31/01/2002;637,17;59,43561851;66,91596832;19,35;17,14434991;6,1
30/01/2002;637,19;59,62618668;67,1305207;19,35;18,2462365;0
29/01/2002;637,2;59,72155184;67,23788818;19,23;14,80866997;1,1
28/01/2002;637,24;60,10355476;67,66796858;18,9;18,9;0
27/01/2002;637,24;60,10355476;67,66796858;16,56;20,98133003;15,3
26/01/2002;637,2;59,72155184;67,23788818;16,56;20,97130187;0
25/01/2002;637,16;59,34041536;66,80878325;18,64;20,8419072;45,3
24/01/2002;637,14;59,15017058;66,59459496;19,3;21,49942039;5,1
23/01/2002;637,12;58,96014066;66,38064856;19,24;17,04057961;0,6
22/01/2002;637,14;59,15017058;66,59459496;19,24;18,13935767;0
21/01/2002;637,15;59,24526608;66,70165882;19,82;18,71873514;0
20/01/2002;637,16;59,34041536;66,80878325;16,57;19,87192783;1
19/01/2002;637,13;59,0551288;66,48759156;16,2;19,49634003;1,4
18/01/2002;637,1;58,77032502;66,16694342;17,05;30,17993689;0,4
17/01/2002;636,98;57,63589847;64,88974209;17,13;47,42841797;0,5
16/01/2002;636,7;55,01811516;61,94249413;17,73;57,06713119;60,8
15/01/2002;636,33;51,61938702;58,11601449;18,29;41,31762004;1,8
14/01/2002;636,11;49,62980065;55,87602605;18,38;39,08919179;26
13/01/2002;635,91;47,84052648;53,86156037;17,4;39,94085878;25
12/01/2002;635,69;45,89299628;51,66892113;18,13;20,16703496;7,5
11/01/2002;635,67;45,71699646;51,47077062;19,21;18,19173211;0
10/01/2002;635,68;45,80497481;51,5698216;18,44;23,52636451;0
09/01/2002;635,63;45,36551291;51,07505064;18,56;28,69570946;9
08/01/2002;635,53;44,48978762;50,08910975;18,53;18,53;0
07/01/2002;635,53;44,48978762;50,08910975;18,42;13,35828035;4
06/01/2002;635,58;44,9271202;50,58148341;16,84;12,78179478;0
05/01/2002;635,62;45,27774913;50,97624122;16,83;12,76388835;0
04/01/2002;635,66;45,62906117;51,37176811;18,44;14,36592841;0
03/01/2002;635,7;45,98106096;51,76806931;18,54;15,4791904;0
02/01/2002;635,73;46,24551491;52,06580646;18,11;16,06694487;3,2
01/01/2002;635,75;46,42203487;52,26454259;17,29;20,35382721;0
31/12/2001;635,72;46,1573202;51,96651189;17,46;28,65551119;7,1
30/12/2001;635,61;45,19002803;50,87747987;14,03;37,2472172;32,6
29/12/2001;635,38;43,18406047;48,61904855;14,41;29,41591174;3,7
28/12/2001;635,23;41,88754969;47,15936367;18,48;19,47667041;0
27/12/2001;635,22;41,80143737;47,06241356;18,58;13,59202393;1,2
26/12/2001;635,27;42,2323985;47,54761389;17,65;14,65164216;0
25/12/2001;635,3;42,49145662;47,83927611;15,58;15,58;0
24/12/2001;635,3;42,49145662;47,83927611;17,75;21,74687953;9,3
23/12/2001;635,26;42,14612623;47,4504837;16,25;15,25147831;4,9
22/12/2001;635,27;42,2323985;47,54761389;16,25;14,25156108;2,7
21/12/2001;635,29;42,40506362;47,74201001;17,87;12,86572296;2,2
20/12/2001;635,34;42,83743316;48,228796;17,8;14,79179146;0
19/12/2001;635,37;43,09734238;48,52141644;17,84;15,83216273;0
18/12/2001;635,39;43,27081952;48,71672678;16,54;17,54415568;0
17/12/2001;635,38;43,18406047;48,61904855;15,07;24,08616717;0,7
16/12/2001;635,29;42,40506362;47,74201001;13,47;40,29417915;3
15/12/2001;635,02;40,08745454;45,13271512;14,33;53,47933903;53,7
14/12/2001;634,62;36,70495165;41,32450277;18,45;41,62075726;27,4
13/12/2001;634,38;34,70299822;39,0705908;18,65;28,23739394;1
