Data;N’vel (m);Volume (hm_);Volume (%);Q Jusante (m_/s);Q Natural (m_/s);Chuva (mm)
08/06/2022;639,6;84,3434187;94,95857325;12,05;20,48970524;16,8
07/06/2022;639,57;84,01226347;94,58574003;12,4;18,67415898;0
06/06/2022;639,56;83,90202148;94,46162338;13,19;21,54421046;0
05/06/2022;639,53;83,57172374;94,08975558;13,2;25,63948366;0
04/06/2022;639,47;82,9130487;93,34818211;13,4;21,04849366;1,8
03/06/2022;639,45;82,69405722;93,10162916;14,31;25,33111172;6,4
02/06/2022;639,4;82,14781294;92,48663657;14,6;29,52727198;0,6
01/06/2022;639,32;81,27747101;91,50675658;16,5;32,37317355;14,8
31/05/2022;639,23;80,30366322;90,4103889;17,01;23,92179369;34,6
30/05/2022;639,21;80,08802232;90,16760823;16,9;15,18795945;3
29/05/2022;639,26;80,62764221;90,7751427;16,98;14,34486331;0
28/05/2022;639,32;81,27747101;91,50675658;16,99;15,99840801;0
27/05/2022;639,37;81,8209099;92,11859071;17,03;15,03681634;0,2
26/05/2022;639,42;82,3660994;92,73239577;14,32;15,17777194;0
25/05/2022;639,45;82,69405722;93,10162916;13,28;15,67454634;0,2
24/05/2022;639,47;82,9130487;93,34818211;13,26;15,41016044;0
23/05/2022;639,49;83,13232323;93,59505372;13,2;15,31822771;0
22/05/2022;639,51;83,35188138;93,84224466;13,301;15,41042819;0
21/05/2022;639,53;83,57172374;94,08975558;13,257;15,47922186;0
20/05/2022;639,55;83,79185091;94,33758715;13,21;15,5151287;0
19/05/2022;639,57;84,01226347;94,58574003;13,27;13,91722476;0
18/05/2022;639,6;84,3434187;94,95857325;13,3;17,22781;0
17/05/2022;639,6;84,3434187;94,95857325;13,29;16,34454596;0
16/05/2022;639,61;84,45394712;95,08301237;13,24;15,44577839;0
15/05/2022;639,63;84,67521938;95,33213315;13,13;18,07829;0,4
14/05/2022;639,63;84,67521938;95,33213315;13,21;18,01241;0
13/05/2022;639,63;84,67521938;95,33213315;13,32;19,36694668;0
12/05/2022;639,62;84,56454732;95,20753231;13,2;19,01469493;20,8
11/05/2022;639,61;84,45394712;95,08301237;13,15;18,05644;0,2
10/05/2022;639,61;84,45394712;95,08301237;13,27;16,58451507;0
09/05/2022;639,62;84,56454732;95,20753231;13,31;18,03768;0
08/05/2022;639,62;84,56454732;95,20753231;13,23;16,54180332;0,4
07/05/2022;639,63;84,67521938;95,33213315;13,32;18,18256;0,4
06/05/2022;639,63;84,67521938;95,33213315;13,35;18,89607668;0,2
05/05/2022;639,62;84,56454732;95,20753231;13,43;19,20181493;8
04/05/2022;639,61;84,45394712;95,08301237;13,33;17,58648;0,8
03/05/2022;639,61;84,45394712;95,08301237;13,39;20,78716803;3,4
02/05/2022;639,59;84,23296201;94,83421488;13,4;25,7612907;0
01/05/2022;639,53;83,57172374;94,08975558;13,301;24,28220379;0,2
30/04/2022;639,48;83,02265055;93,47157804;13,49;19,26359986;4,2
29/04/2022;639,47;82,9130487;93,34818211;13,41;16,94146014;0,4
28/04/2022;639,48;83,02265055;93,47157804;13,41;17,2100703;0
27/04/2022;639,49;83,13232323;93,59505372;13,33;18,19798;0
26/04/2022;639,49;83,13232323;93,59505372;20,84;21,55025342;0
25/04/2022;639,52;83,46176699;93,96596008;14,86;19,4635;0
24/04/2022;639,52;83,46176699;93,96596008;14,85;19,47847;0
23/04/2022;639,52;83,46176699;93,96596008;14,8;19,3088;0
22/04/2022;639,52;83,46176699;93,96596008;14,87;19,58491;0
21/04/2022;639,52;83,46176699;93,96596008;14,91;20,86246429;0
20/04/2022;639,51;83,35188138;93,84224466;16,58;24,93964199;0
19/04/2022;639,48;83,02265055;93,47157804;18,39;26,66897353;0
18/04/2022;639,45;82,69405722;93,10162916;18,99;19,73695647;0,2
17/04/2022;639,48;83,02265055;93,47157804;17,08;16,26815372;2,2
16/04/2022;639,52;83,46176699;93,96596008;17,12;12,69083178;0,2
15/04/2022;639,59;84,23296201;94,83421488;17,24;33,41102442;10,8
14/04/2022;639,5;83,24206681;93,71860923;22,19;28,70796038;0
13/04/2022;639,49;83,13232323;93,59505372;23,91;6,814406506;0
12/04/2022;639,66;85,0076675;95,70642197;22,42;21,58358175;0
11/04/2022;639,7;85,45194219;96,20661146;24,12;14,57425679;0,2
10/04/2022;639,81;86,67968906;97,58887806;24,08;22,40481461;9,4
09/04/2022;639,86;87,24068041;98,22047373;22,78;23,74860718;0,2
08/04/2022;639,89;87,57815819;98,60042523;22,31;23,24346433;0
07/04/2022;639,92;87,91630063;98,98112504;22,431;27,20073;0
06/04/2022;639,92;87,91630063;98,98112504;24,1;30,00328808;0
05/04/2022;639,91;87,80351251;98,85414182;33,31;36,61043192;1,2
04/04/2022;639,92;87,91630063;98,98112504;53,95;44,32921055;0,6
03/04/2022;640,03;89,16187495;100,3834628;32,1;52,31428752;0,6
02/04/2022;639,91;87,80351251;98,85414182;25,8;47,01604692;15,6
01/04/2022;639,78;86,34397399;97,21091112;25,81;28,76290949;12,4
31/03/2022;639,79;86,45580587;97,33681775;21,3;37,58912261;0
30/03/2022;639,7;85,45194219;96,20661146;14,82;42,55475517;0
29/03/2022;639,52;83,46176699;93,96596008;16,61;31,85008528;3,8
28/03/2022;639,44;82,58466743;92,97847197;19,4;25,59487907;13
27/03/2022;639,43;82,47534819;92,8553942;22,051;19,47042222;0
26/03/2022;639,49;83,13232323;93,59505372;22,01;20,88200431;0
25/03/2022;639,54;83,68175169;94,21363124;23,27;21,99472089;0
24/03/2022;639,59;84,23296201;94,83421488;29,28;24,08299909;0
23/03/2022;639,67;85,11862775;95,83134728;30,78;29,28932186;0
22/03/2022;639,72;85,67451396;96,45719529;30,9;40,68624994;0,4
21/03/2022;639,68;85,22966023;95,9563539;31,27;42,02617946;3,6
20/03/2022;639,63;84,67521938;95,33213315;30,91;29,05816054;22
19/03/2022;639,68;85,22966023;95,9563539;29;28,87015006;0
18/03/2022;639,72;85,67451396;96,45719529;30,41;35,44286;0
17/03/2022;639,72;85,67451396;96,45719529;30,98;53,87122384;21,2
16/03/2022;639,58;84,12257695;94,70993716;30,77;59,66914683;2,8
15/03/2022;639,39;82,03877512;92,36387564;29,79;48,06253474;22,6
14/03/2022;639,28;80,84397416;91,0187014;26,06;45,95322167;3,4
13/03/2022;639,16;79,55012365;89,56201159;17,55;64,25994287;11,4
12/03/2022;638,82;75,93734542;85,49454229;18,47;54,77934281;74
11/03/2022;638,56;73,22625487;82,44224379;20,08;35,99616936;98
10/03/2022;638,47;72,29795864;81,39711559;16,9;16,02192711;0,2
09/03/2022;638,52;72,81304113;81,97702448;13,5;20,72385011;0,2
08/03/2022;638,5;72,60681728;81,74484605;12,28;20,88440278;0,8
07/03/2022;638,47;72,29795864;81,39711559;12,17;15,80622093;0,2
06/03/2022;638,48;72,400848;81,51295422;12,45;18,82805907;0,2
05/03/2022;638,47;72,29795864;81,39711559;12,19;18,53257503;1,4
04/03/2022;638,46;72,1951327;81,28134835;12,18;17,2968;1,2
03/03/2022;638,46;72,1951327;81,28134835;12,22;18,44933182;3,8
02/03/2022;638,45;72,09237011;81,16565244;12,26;15,94057818;0
01/03/2022;638,46;72,1951327;81,28134835;12,23;14,7610559;0,2
28/02/2022;638,48;72,400848;81,51295422;12,17;15,36913602;3,6
27/02/2022;638,49;72,50380085;81,62886435;15,74;18,09909394;3,6
26/02/2022;638,51;72,70989734;81,86089939;15,3;15,58016176;1,8
25/02/2022;638,55;73,1228555;82,32583095;15,74;20,13914;0,4
24/02/2022;638,55;73,1228555;82,32583095;15,71;22,62573239;2,4
23/02/2022;638,53;72,9162487;82,09322137;16,95;15,67852565;0,2
22/02/2022;638,58;73,43324594;82,675286;15,7;18,11490656;0,4
21/02/2022;638,6;73,64049391;82,90861745;15,59;16,61940467;2
20/02/2022;638,63;73,95184887;83,2591584;15,76;19,37112079;20,2
19/02/2022;638,64;74,05576295;83,37615072;15,73;18,39863535;0,2
18/02/2022;638,66;74,26378517;83,61035387;15,8;15,92123198;0,4
17/02/2022;638,7;74,68060798;84,07963647;20,44;16,96591405;0
16/02/2022;638,77;75,41255732;84,90370628;20,55;16,99624902;0
15/02/2022;638,84;76,14772205;85,73139615;22,6;16,70506697;0,6
14/02/2022;638,93;77,09769895;86,80093368;20,78;18,55320135;0
13/02/2022;638,99;77,73401928;87,51733896;21,69;20,78309935;0,2
12/02/2022;639,04;78,26613447;88,11642423;23,08;19,64762799;0
11/02/2022;639,11;79,01393701;88,95834247;24,92;21,51015831;0
10/02/2022;639,18;79,76507716;89,80401837;28,93;25,14603717;0
09/02/2022;639,25;80,51958009;90,65348028;30,18;31,39760902;0
08/02/2022;639,28;80,84397416;91,0187014;30,33;23,82155336;4,4
07/02/2022;639,37;81,8209099;92,11859071;30,29;26,06123377;0,4
06/02/2022;639,44;82,58466743;92,97847197;30,13;25,981579;0
05/02/2022;639,51;83,35188138;93,84224466;30,26;37,39300229;0,4
04/02/2022;639,49;83,13232323;93,59505372;30,28;40,21597323;1,6
03/02/2022;639,45;82,69405722;93,10162916;30,3;50,1461137;37,6
02/02/2022;639,32;81,27747101;91,50675658;30,337;36,09029982;17,8
01/02/2022;639,29;80,95224415;91,14059785;27,291;41,71572367;4,2
31/01/2022;639,19;79,87265682;89,92513761;25;55,13942892;17,2
30/01/2022;638,96;77,41555755;87,15879681;25;57,67414206;52
29/01/2022;638,72;74,88940973;84,31471724;25;42,66063524;8,2
28/01/2022;638,61;73,74421443;83,02539185;25;24,6224867;34
27/01/2022;638,65;74,15974169;83,49321585;28,1;22,48209014;0
26/01/2022;638,74;75,09847249;84,55009188;23,858;18,96868264;8,4
25/01/2022;638,82;75,93734542;85,49454229;25,129;19,2554482;0
24/01/2022;638,91;76,8861273;86,5627344;26,304;18,65200962;0,2
23/01/2022;639,01;77,94666314;87,7567454;26,3;21,5438842;0
22/01/2022;639,09;78,79993968;88,7174122;27,05;24,7884897;0
21/01/2022;639,15;79,44274965;89,4411239;27,4;32,38439;13,8
20/01/2022;639,15;79,44274965;89,4411239;26,71;29,29222824;13,2
19/01/2022;639,17;79,65756613;89,68297639;26,606;27,46469424;17,2
18/01/2022;639,2;79,98030518;90,0463342;27,812;23,97467327;4,4
17/01/2022;639,27;80,73577354;90,89688305;30,116;22,39968136;11,6
16/01/2022;639,37;81,8209099;92,11859071;30,123;27,17593284;0,8
15/01/2022;639,43;82,47534819;92,8553942;30,139;30,12040178;49,8
14/01/2022;639,47;82,9130487;93,34818211;30,04;25,90794475;7,8
13/01/2022;639,54;83,68175169;94,21363124;30,02;28,19283089;0,2
12/01/2022;639,59;84,23296201;94,83421488;25,803;35,78357256;28,8
11/01/2022;639,55;83,79185091;94,33758715;15,101;38,52684718;2,2
10/01/2022;639,4;82,14781294;92,48663657;17,751;60,87354319;7,8
09/01/2022;639,09;78,79993968;88,7174122;27,185;59,51274684;0,8
08/01/2022;638,86;76,35836321;85,96854785;22,22;46,29438337;3,2
07/01/2022;638,7;74,68060798;84,07963647;22,224;26,78063;34
06/01/2022;638,7;74,68060798;84,07963647;22,104;25,51597374;5,8
05/01/2022;638,71;74,78497626;84,19714016;22,416;21,0183457;9,4
04/01/2022;638,76;75,30779686;84,78576105;19,02;38,18564324;17,2
03/01/2022;638,64;74,05576295;83,37615072;15,274;33,14920232;6,8
02/01/2022;638,53;72,9162487;82,09322137;14,547;51,06917365;2,4
01/01/2022;638,26;70,1518199;78,98087167;15,46;43,01858522;36
31/12/2021;638,06;68,13326144;76,70826481;12,044;30,37994915;49,6
30/12/2021;637,94;66,93376512;75,35780427;12,077;15,33597916;0
29/12/2021;637,95;67,0333939;75,46997197;12,07;16,94883;0,6
28/12/2021;637,95;67,0333939;75,46997197;12,066;14,29965735;4,8
27/12/2021;637,97;67,23283039;75,6945088;12,053;15,53259649;0
26/12/2021;637,98;67,33263824;75,80687811;12,02;17,49527351;0
25/12/2021;637,97;67,23283039;75,6945088;12,05;18,50574265;4,2
24/12/2021;637,95;67,0333939;75,46997197;11,97;18,98069247;3,2
23/12/2021;637,93;66,8341959;75,24570363;12;16,65629;52,8
22/12/2021;637,93;66,8341959;75,24570363;12;15,70445837;0
21/12/2021;637,94;66,93376512;75,35780427;12;17,98311163;0
20/12/2021;637,93;66,8341959;75,24570363;12;22,25753969;0
19/12/2021;637,88;66,3372404;74,68620313;12;22,30321641;1,4
18/12/2021;637,83;65,84176263;74,12836634;12;21,22237371;1,2
17/12/2021;637,79;65,44643825;73,68328787;12;20,97919928;2
16/12/2021;637,75;65,0520491;73,23926234;12;24,48815245;10,2
15/12/2021;637,68;64,36410444;72,46473548;12,057;22,29416911;19,6
14/12/2021;637,63;63,87444634;71,9134508;12,01;14,47140931;6,8
13/12/2021;637,65;64,07013721;72,13377061;12;13,23329158;0
12/12/2021;637,68;64,36410444;72,46473548;12;14,49033959;0
11/12/2021;637,7;64,56037071;72,68570311;12;22,81488884;0
10/12/2021;637,65;64,07013721;72,13377061;12;46,09141753;0
09/12/2021;637,39;61,54386191;69,28954753;12,044;52,00610638;3,4
08/12/2021;637,07;58,48600206;65,84683661;12,071;31,08481531;19,6
07/12/2021;636,93;57,16546141;64,36009754;12,01;11,35411476;0,6
06/12/2021;636,96;57,4475665;64,67770735;12,019;11,79760578;2
05/12/2021;636,99;57,73014325;64,99584817;12,01;12,55560984;0
04/12/2021;637,01;57,91879075;65,20823816;12,685;12,27283693;0,6
03/12/2021;637,04;58,20215796;65,52726893;12,39;11,75055737;0
02/12/2021;637,07;58,48600206;65,84683661;12;11,34227501;0
01/12/2021;637,1;58,77032502;66,16694342;12,077;13,82722946;3,4
30/11/2021;637,11;58,86520609;66,27376588;11,835;10,60228755;0
29/11/2021;637,15;59,24526608;66,70165882;12,005;13,39402686;0
28/11/2021;637,17;59,43561851;66,91596832;11,969;12,12480641;0
27/11/2021;637,2;59,72155184;67,23788818;13,44;13,46706556;2,2
26/11/2021;637,23;60,00797255;67,56035674;15,304;10,54941857;0,8
25/11/2021;637,3;60,67819388;68,31492969;15,315;11,79535742;0
24/11/2021;637,36;61,2548087;68,96411514;14,476;12,10179553;0
23/11/2021;637,41;61,7368416;69,50681494;15,187;15,13117255;0
22/11/2021;637,44;62,02672893;69,83318643;11,891;22,76911888;0
21/11/2021;637,37;61,35110435;69,07253022;11,901;23,04738465;0,8
20/11/2021;637,29;60,58228392;68,20694885;11,912;24,83058685;5,2
19/11/2021;637,2;59,72155184;67,23788818;11,824;14,09408;15,4
18/11/2021;637,2;59,72155184;67,23788818;11,844;14,13603;0
17/11/2021;637,2;59,72155184;67,23788818;11,811;10,35909997;0
16/11/2021;637,24;60,10355476;67,66796858;11,797;12,39610755;0
15/11/2021;637,26;60,29488258;67,88337623;11,79;13,54758149;0
14/11/2021;637,27;60,39062834;67,9911722;11,77;14,39366;0
13/11/2021;637,27;60,39062834;67,9911722;11,76;13,39803881;0,8
12/11/2021;637,28;60,48642877;68,09902972;11,797;14,1822;0,8
11/11/2021;637,28;60,48642877;68,09902972;11,79;11,99167631;0
10/11/2021;637,3;60,67819388;68,31492969;11,783;13,28708578;0
09/11/2021;637,31;60,77415873;68,42297232;11,784;12,28394265;0
08/11/2021;637,33;60,96625335;68,63924327;11,743;13,62984515;0
07/11/2021;637,34;61,06238327;68,74747175;11,735;13,37302663;0
06/11/2021;637,35;61,15856836;68,85576235;11,78;15,5693;0
05/11/2021;637,35;61,15856836;68,85576235;11,801;17,55222822;0
04/11/2021;637,33;60,96625335;68,63924327;11,736;20,21428526;0
03/11/2021;637,28;60,48642877;68,09902972;11,74;16,8022497;1
02/11/2021;637,26;60,29488258;67,88337623;11,75;17,95604804;0,4
01/11/2021;637,23;60,00797255;67,56035674;11,5;20,36656803;5,8
31/10/2021;637,17;59,43561851;66,91596832;11,7;16,80058314;0,2
30/10/2021;637,15;59,24526608;66,70165882;11,75;18,49828273;0
29/10/2021;637,12;58,96014066;66,38064856;11,734;20,48181526;6,4
28/10/2021;637,07;58,48600206;65,84683661;11,776;19,92269989;7,4
27/10/2021;637,02;58,01319362;65,31452223;11,768;18,782822;0
26/10/2021;636,98;57,63589847;64,88974209;14,342;25,69684236;0
25/10/2021;636,9;56,88382601;64,04301654;11,867;33,03803825;6,8
24/10/2021;636,73;55,29666939;62,25610619;11,8;20,14766251;38,6
23/10/2021;636,67;54,74001558;61,62939396;11,78;19,31110374;0
22/10/2021;636,63;54,36991999;61,21271949;12,552;24,91660836;0
21/10/2021;636,55;53,63212461;60,38206788;12,946;31,76512897;1,8
20/10/2021;636,41;52,34857235;58,93697242;11,549;33,64012486;10,4
19/10/2021;636,24;50,80271091;57,1965545;11,672;27,43182778;2,6
18/10/2021;636,13;49,80973577;56,07860714;11,542;25,22146678;11,2
17/10/2021;636,04;49,00148046;55,16862778;11,629;29,50296739;0,6
16/10/2021;635,91;47,84052648;53,86156037;11,673;18,5411834;20,8
15/10/2021;635,89;47,66259403;53,66123399;11,534;16,17043;0
14/10/2021;635,89;47,66259403;53,66123399;11,436;14,6918371;0
13/10/2021;635,9;47,75153789;53,761372;11,432;16,8462629;0
12/10/2021;635,89;47,66259403;53,66123399;11,48;20,13789259;5,4
11/10/2021;635,85;47,3072643;53,26118376;11,48;17,59977259;0,8
10/10/2021;635,83;47,12986587;53,06145861;11,48;18,46335805;13,8
09/10/2021;635,8;46,86409964;52,76224401;11,5;16,83304314;0,4
08/10/2021;635,79;46,77559898;52,66260498;11,49;14,77394686;0,6
07/10/2021;635,8;46,86409964;52,76224401;11,577;22,16095001;0,4
06/10/2021;635,74;46,33375311;52,16515;11,593;30,86974053;0
05/10/2021;635,59;45,01471364;50,68010104;11,749;26,43760661;15
04/10/2021;635,48;44,05350616;49,5979195;11,577;15,05513;24,2
03/10/2021;635,48;44,05350616;49,5979195;11,251;12,54304165;1
02/10/2021;635,51;44,3151494;49,89249221;11,706;14,25821439;7,2
01/10/2021;635,53;44,48978762;50,08910975;11,657;9,824867352;0,4
30/09/2021;635,59;45,01471364;50,68010104;11,645;12,24621319;0
29/09/2021;635,63;45,36551291;51,07505064;11,603;10,97513549;0
28/09/2021;635,68;45,80497481;51,5698216;11,62;12,37353835;0
27/09/2021;635,72;46,1573202;51,96651189;11,655;12,31563812;0
26/09/2021;635,76;46,51036027;52,36398429;11,66;11,11114195;0
25/09/2021;635,81;46,95264429;52,86193257;11,64;14,3341443;0
24/09/2021;635,83;47,12986587;53,06145861;11,616;17,34195329;0
23/09/2021;635,82;47,04123301;52,96167074;11,59;15,95081;0,6
22/09/2021;635,82;47,04123301;52,96167074;11,596;12,72892412;2,8
21/09/2021;635,85;47,3072643;53,26118376;11,634;13,3526036;0
20/09/2021;635,88;47,57369481;53,56114623;11,646;13,41972042;0
19/09/2021;635,91;47,84052648;53,86156037;11,637;16,44762;0
18/09/2021;635,91;47,84052648;53,86156037;11,71;23,68031357;0,2
17/09/2021;635,84;47,21854294;53,16129625;11,327;18,15144829;14,4
16/09/2021;635,82;47,04123301;52,96167074;11,297;11,54714318;2,6
15/09/2021;635,86;47,39603001;53,3611212;11,312;11,53653545;2
14/09/2021;635,9;47,75153789;53,761372;11,327;11,97427415;0
13/09/2021;635,94;48,10776128;54,16242836;11,306;11,66136927;0
12/09/2021;635,98;48,4647048;54,56429549;11,362;12,94202993;0,2
11/09/2021;636,01;48,73288781;54,86623104;11,377;13,11727877;0,2
10/09/2021;636,04;49,00148046;55,16862778;11,343;13,81226071;6,6
09/09/2021;636,06;49,18077077;55,37048291;11,4;12,9049066;5,4
08/09/2021;636,09;49,45005049;55,67365319;11,377;11,87079591;0
07/09/2021;636,13;49,80973577;56,07860714;11,315;11,9934863;0
06/09/2021;636,17;50,17016319;56,48439665;11,348;12,62159053;0
05/09/2021;636,2;50,44097358;56,78929024;11,34;11,87227539;0,2
04/09/2021;636,24;50,80271091;57,1965545;11,33;13,06000822;0
03/09/2021;636,27;51,07450904;57,50256016;11,338;14,1438206;0
02/09/2021;636,29;51,25594467;57,70683061;11,379;15,08512032;0
01/09/2021;636,3;51,34673376;57,80904609;11,39;21,11001413;0,2
31/08/2021;636,25;50,89326301;57,29850316;11,394;25,36595243;0,6
30/08/2021;636,16;50,07998651;56,38287065;11,453;28,30685884;4,2
29/08/2021;636,04;49,00148046;55,16862778;11,495;27,2756603;9,2
28/08/2021;635,93;48,0186381;54,06208847;11,354;13,51812255;20,2
27/08/2021;635,95;48,19692947;54,26281893;11,344;10,85278076;0
26/08/2021;636;48,64344806;54,76553472;11,39;11,16293183;0
25/08/2021;636,05;49,09110272;55,26952956;11,45;11,84815189;0
24/08/2021;636,09;49,45005049;55,67365319;11,49;10,93453986;0
23/08/2021;636,14;49,89977287;56,17997598;11,506;12,09997051;0,2
22/08/2021;636,18;50,26038655;56,58597519;11,48;11,23608843;0
21/08/2021;636,23;50,71220598;57,09465896;11,48;12,35789756;0
20/08/2021;636,27;51,07450904;57,50256016;11,468;12,09377015;0
19/08/2021;636,31;51,43757047;57,91131517;11,47;13,2969326;0,2
18/08/2021;636,34;51,71036701;58,21844489;11,479;14,11741752;0,2
17/08/2021;636,36;51,89247078;58,42346757;11,492;14,91385496;12
16/08/2021;636,37;51,9835947;58,52606002;11,47;14,78476799;0
15/08/2021;636,38;52,07476675;58,62870665;11,485;17,14296201;0,4
14/08/2021;636,37;51,9835947;58,52606002;11,514;16,11303;1,8
13/08/2021;636,37;51,9835947;58,52606002;11,514;12,64653966;1,2
12/08/2021;636,4;52,2572555;58,83416277;11,536;12,9178542;1,8
11/08/2021;636,43;52,53135136;59,14275533;11,515;12,00310348;0
10/08/2021;636,47;52,89749266;59,55497784;11,497;12,12543754;0
09/08/2021;636,51;53,26441553;59,96808028;11,453;11,84133785;0
08/08/2021;636,55;53,63212461;60,38206788;11,526;11,8969244;0
07/08/2021;636,59;54,00062455;60,79694588;11,541;13,25954655;0
06/08/2021;636,62;54,2775213;61,10869184;11,522;12,7775648;0
05/08/2021;636,65;54,55486748;61,42094379;11,479;12,64498039;0
04/08/2021;636,68;54,83266504;61,73370394;11,493;12,7179233;0
03/08/2021;636,71;55,11091596;62,0469745;11,6;12,87250352;0
02/08/2021;636,74;55,38962218;62,36075767;11,61;12,94108102;0
01/08/2021;636,77;55,66878568;62,67505567;11,605;12,90408587;0
31/07/2021;636,8;55,9484084;62,98987069;11,613;12,96866798;0
30/07/2021;636,83;56,22849232;63,30520494;11,647;16,10412;0,2
29/07/2021;636,83;56,22849232;63,30520494;11,704;18,16380557;4,2
28/07/2021;636,81;56,04171837;63,0949243;11,696;12,72744364;21,6
27/07/2021;636,84;56,32195645;63,41043213;11,665;13,45149548;0
26/07/2021;636,87;56,60265835;63,72646214;11,689;11,72611095;0,2
25/07/2021;636,91;56,97765241;64,14865159;11,677;12,23059336;0,2
24/07/2021;636,95;57,35347916;64,57177852;11,687;13,36642796;0
23/07/2021;636,98;57,63589847;64,88974209;11,681;11,958898;0
22/07/2021;637,02;58,01319362;65,31452223;11,658;11,93219233;0,2
21/07/2021;637,06;58,39133425;65,74025426;11,648;12,96839499;0
20/07/2021;637,09;58,67549737;66,06018111;11,627;15,17992779;0
19/07/2021;637,1;58,77032502;66,16694342;11,677;10,81518701;0
18/07/2021;637,15;59,24526608;66,70165882;11,53;16,87816233;12,6
17/07/2021;637,14;59,15017058;66,59459496;11,67;14,1158728;11,4
16/07/2021;637,16;59,34041536;66,80878325;11,72;12,00081813;0,2
15/07/2021;637,2;59,72155184;67,23788818;11,7;13,11302556;0,2
14/07/2021;637,23;60,00797255;67,56035674;11,68;13,13930196;0
13/07/2021;637,26;60,29488258;67,88337623;11,68;12,10932661;0
12/07/2021;637,3;60,67819388;68,31492969;11,69;12,99798843;0,2
11/07/2021;637,33;60,96625335;68,63924327;11,68;13,07399899;0
10/07/2021;637,36;61,2548087;68,96411514;11,67;13,15032679;0
09/07/2021;637,39;61,54386191;69,28954753;12,06;12,24386964;0
08/07/2021;637,43;61,93004402;69,72433311;11,46;13,97359632;0
07/07/2021;637,45;62,12346974;69,94210269;10,5;15,06182;0
06/07/2021;637,45;62,12346974;69,94210269;11,49;12,58016361;0
05/07/2021;637,48;62,41402831;70,2692299;11,66;13,94619534;0
04/07/2021;637,5;62,60801486;70,48763088;11,66;13,14041553;0,2
03/07/2021;637,53;62,89941739;70,81570827;11,65;14,18241218;0,4
02/07/2021;637,55;63,0939684;71,03474476;11,65;13,89975711;0,2
01/07/2021;637,57;63,28874622;71,2540366;11,65;13,9974453;0
30/06/2021;637,59;63,48375142;71,47358445;11,68;13,73216672;0,2
29/06/2021;637,61;63,6789846;71,69338897;19,06;14,26292612;1,6
28/06/2021;637,69;64,46220871;72,5751868;13,63;13,77354608;0
27/06/2021;637,73;64,85520377;73,01764278;14,26;14,48610268;0
26/06/2021;637,77;65,24912706;73,46114382;12,01;15,67034069;0
25/06/2021;637,78;65,34775346;73,57218298;11,688;17,51610931;0
24/06/2021;637,77;65,24912706;73,46114382;11,689;18,61477496;0,6
23/06/2021;637,75;65,0520491;73,23926234;11,731;22,87055628;1
22/06/2021;637,69;64,46220871;72,5751868;11,686;17,19360617;14,2
21/06/2021;637,68;64,36410444;72,46473548;11,669;19,64515842;0,4
20/06/2021;637,65;64,07013721;72,13377061;11,69;18,36627069;5,4
19/06/2021;637,63;63,87444634;71,9134508;12,93;16,09725158;8,2
18/06/2021;637,64;63,9722631;72,02357842;11,643;14,25138075;1,2
17/06/2021;637,66;64,16806876;72,24402747;11,642;14,90818747;0
16/06/2021;637,67;64,26605781;72,35434906;11,642;12,87040066;0
15/06/2021;637,7;64,56037071;72,68570311;11,632;15,08066683;0
14/06/2021;637,71;64,65859051;72,79628449;11,605;12,77207847;0
13/06/2021;637,74;64,95359739;73,12841986;11,609;16,40053;0
12/06/2021;637,74;64,95359739;73,12841986;11,638;15,23141267;1,8
11/06/2021;637,75;65,0520491;73,23926234;11,452;15,93302;1,8
10/06/2021;637,75;65,0520491;73,23926234;11,44;17,38913733;0
09/06/2021;637,74;64,95359739;73,12841986;11,42;17,28044502;2,4
08/06/2021;637,73;64,85520377;73,01764278;11,471;17,32377357;10,6
07/06/2021;637,72;64,75686817;72,90693102;11,619;13,71637141;0
06/06/2021;637,74;64,95359739;73,12841986;11,637;13,72136217;0
05/06/2021;637,76;65,15055896;73,3501703;11,643;14,23106622;0
04/06/2021;637,78;65,34775346;73,57218298;11,642;15,173725;0
03/06/2021;637,79;65,44643825;73,68328787;11,654;15,29867849;0
02/06/2021;637,8;65,54518148;73,79445857;11,667;16,32847;0
01/06/2021;637,8;65,54518148;73,79445857;11,684;21,09392029;4,2
31/05/2021;637,76;65,15055896;73,3501703;11,769;19,74877285;14,6
30/05/2021;637,73;64,85520377;73,01764278;11,7;14,04391765;0,4
29/05/2021;637,75;65,0520491;73,23926234;14,4;14,81655072;0,6
28/05/2021;637,79;65,44643825;73,68328787;21,347;13,50531832;0
27/05/2021;637,9;66,53584476;74,90980311;21,026;13,07531382;0,2
26/05/2021;638,01;67,63242114;76,14439058;20,648;14,95156392;0
25/05/2021;638,1;68,53502086;77,16058821;20,782;13,916587;0
24/05/2021;638,2;69,54367978;78,29619325;11,678;15,23753311;0
23/05/2021;638,21;69,64488242;78,41013289;11,655;15,00435106;6
22/05/2021;638,22;69,74614658;78,52414179;13,338;15,71490265;0,4
21/05/2021;638,24;69,94885976;78,75236771;15,096;15,30037356;0
20/05/2021;638,28;70,35502758;79,20965433;15,075;13,97475895;0
19/05/2021;638,33;70,86413363;79,7828346;15,098;15,21802074;0
18/05/2021;638,37;71,27254118;80,24264283;13,9;12,83917391;0
17/05/2021;638,42;71,7844617;80,8189918;13,9;18,53142;0
16/05/2021;638,42;71,7844617;80,8189918;13,9;18,36487;0
15/05/2021;638,42;71,7844617;80,8189918;11,65;27,30832535;0
